,Premise,Hypothesis,Label,Time Diff,Type,Prem Fixed,Temp Type
14931,"In March 1980, the pandemic began.","Before Feb 1990, the pandemic began.",Entailment,0.09900990099009901,DATE_MY_both,True,Backward Past
14932,"In Aug 1972, the pandemic began.","Before November 1902, the pandemic began.",Contradiction,0.693069306930693,DATE_MY_both,True,Backward Past
14933,"In October 1910, the pandemic began.","After Feb 1963, the pandemic began.",Contradiction,0.5247524752475248,DATE_MY_both,True,Backward Past
14934,"In November 2000, the pandemic began.","After Jun 1911, the pandemic began.",Entailment,0.8811881188118812,DATE_MY_both,True,Backward Past
14935,"After Jul 1930, the pandemic began.","Before November 1984, the pandemic began.",Neutral,0.5346534653465347,DATE_MY_both,False,Backward Past
14936,"Before January 1916, the pandemic began.","Before Jul 1928, the pandemic began.",Entailment,0.1188118811881188,DATE_MY_both,False,Backward Past
14937,"Before January 1987, the pandemic began.","Before Jun 1905, the pandemic began.",Neutral,0.8118811881188119,DATE_MY_both,False,Backward Past
14938,"Before Dec 1998, the pandemic began.","After December 1958, the pandemic began.",Neutral,0.39603960396039606,DATE_MY_both,False,Backward Past
14939,"Before March 1938, the pandemic began.","Before Aug 1970, the pandemic began.",Entailment,0.31683168316831684,DATE_MY_both,False,Backward Past
14940,Our favorite breakfast restaurant opened on 1st June 1921.,Our favorite breakfast restaurant opened after 16th October 1957.,Contradiction,0.3564356435643564,DATE_DMY_full,True,Forward Past
14941,Our favorite breakfast restaurant opened on 12th May 1995.,Our favorite breakfast restaurant opened before 15th December 1924.,Contradiction,0.7029702970297029,DATE_DMY_full,True,Forward Past
14942,Our favorite breakfast restaurant opened on 10th April 1998.,Our favorite breakfast restaurant opened after 23rd April 1928.,Entailment,0.693069306930693,DATE_DMY_full,True,Forward Past
14943,Our favorite breakfast restaurant opened on 2nd September 1946.,Our favorite breakfast restaurant opened before 23rd July 1963.,Entailment,0.16831683168316833,DATE_DMY_full,True,Forward Past
14944,Our favorite breakfast restaurant opened on 6th August 1912.,Our favorite breakfast restaurant opened before 3rd September 1990.,Entailment,0.7722772277227723,DATE_DMY_full,True,Forward Past
14945,Our favorite breakfast restaurant opened before 10th June 1995.,Our favorite breakfast restaurant opened after 15th February 1904.,Neutral,0.900990099009901,DATE_DMY_full,False,Forward Past
14946,Our favorite breakfast restaurant opened before 6th June 1956.,Our favorite breakfast restaurant opened after 26th August 1963.,Contradiction,0.06930693069306931,DATE_DMY_full,False,Forward Past
14947,Our favorite breakfast restaurant opened before 8th May 1955.,Our favorite breakfast restaurant opened before 6th June 1954.,Neutral,0.009900990099009901,DATE_DMY_full,False,Forward Past
14948,Our favorite breakfast restaurant opened before 6th January 1984.,Our favorite breakfast restaurant opened after 24th June 1949.,Neutral,0.3465346534653465,DATE_DMY_full,False,Forward Past
14949,Our favorite breakfast restaurant opened before 4th September 1952.,Our favorite breakfast restaurant opened before 23rd August 1961.,Entailment,0.0891089108910891,DATE_DMY_full,False,Forward Past
14950,"On 4th October 1907, our favorite breakfast restaurant opened.","Before 26th October 1926, our favorite breakfast restaurant opened.",Entailment,0.18811881188118812,DATE_DMY_full,True,Backward Past
14951,"On 11th February 1977, our favorite breakfast restaurant opened.","After 6th January 1994, our favorite breakfast restaurant opened.",Contradiction,0.16831683168316833,DATE_DMY_full,True,Backward Past
14952,"On 5th April 1921, our favorite breakfast restaurant opened.","Before 12th February 1976, our favorite breakfast restaurant opened.",Entailment,0.5445544554455446,DATE_DMY_full,True,Backward Past
14953,"On 18th August 1992, our favorite breakfast restaurant opened.","Before 18th August 1943, our favorite breakfast restaurant opened.",Contradiction,0.48514851485148514,DATE_DMY_full,True,Backward Past
14954,"On 16th August 1981, our favorite breakfast restaurant opened.","After 10th June 1905, our favorite breakfast restaurant opened.",Entailment,0.7524752475247525,DATE_DMY_full,True,Backward Past
14955,"After 11th June 1916, our favorite breakfast restaurant opened.","Before 9th March 1942, our favorite breakfast restaurant opened.",Neutral,0.25742574257425743,DATE_DMY_full,False,Backward Past
14956,"After 8th June 1964, our favorite breakfast restaurant opened.","Before 10th March 1974, our favorite breakfast restaurant opened.",Neutral,0.09900990099009901,DATE_DMY_full,False,Backward Past
14957,"Before 10th April 1914, our favorite breakfast restaurant opened.","After 3rd September 1907, our favorite breakfast restaurant opened.",Neutral,0.06930693069306931,DATE_DMY_full,False,Backward Past
14958,"After 26th April 1985, our favorite breakfast restaurant opened.","Before 5th October 1956, our favorite breakfast restaurant opened.",Contradiction,0.2871287128712871,DATE_DMY_full,False,Backward Past
14959,"After 18th July 1913, our favorite breakfast restaurant opened.","Before 1st November 2000, our favorite breakfast restaurant opened.",Neutral,0.8613861386138614,DATE_DMY_full,False,Backward Past
14960,Our favorite breakfast restaurant opened in February 1926.,Our favorite breakfast restaurant opened before September 1923.,Contradiction,0.0297029702970297,DATE_MY_full,True,Forward Past
14961,Our favorite breakfast restaurant opened in March 1970.,Our favorite breakfast restaurant opened before May 1995.,Entailment,0.24752475247524752,DATE_MY_full,True,Forward Past
14962,Our favorite breakfast restaurant opened in June 1903.,Our favorite breakfast restaurant opened before May 1908.,Entailment,0.04950495049504951,DATE_MY_full,True,Forward Past
14963,Our favorite breakfast restaurant opened in July 1980.,Our favorite breakfast restaurant opened before March 1995.,Entailment,0.1485148514851485,DATE_MY_full,True,Forward Past
14964,Our favorite breakfast restaurant opened in September 1989.,Our favorite breakfast restaurant opened after November 1989.,Contradiction,0.16666666666666666,DATE_MY_full,True,Forward Past
14965,Our favorite breakfast restaurant opened before October 1910.,Our favorite breakfast restaurant opened before January 1924.,Entailment,0.13861386138613863,DATE_MY_full,False,Forward Past
14966,Our favorite breakfast restaurant opened before February 1977.,Our favorite breakfast restaurant opened before January 1920.,Neutral,0.5643564356435643,DATE_MY_full,False,Forward Past
14967,Our favorite breakfast restaurant opened before January 1986.,Our favorite breakfast restaurant opened after August 1991.,Contradiction,0.04950495049504951,DATE_MY_full,False,Forward Past
14968,Our favorite breakfast restaurant opened after August 1987.,Our favorite breakfast restaurant opened before February 1920.,Contradiction,0.6633663366336634,DATE_MY_full,False,Forward Past
14969,Our favorite breakfast restaurant opened before August 1945.,Our favorite breakfast restaurant opened after June 1979.,Contradiction,0.33663366336633666,DATE_MY_full,False,Forward Past
14970,"In April 1914, our favorite breakfast restaurant opened.","Before July 1958, our favorite breakfast restaurant opened.",Entailment,0.43564356435643564,DATE_MY_full,True,Backward Past
14971,"In February 1985, our favorite breakfast restaurant opened.","After September 1924, our favorite breakfast restaurant opened.",Entailment,0.6039603960396039,DATE_MY_full,True,Backward Past
14972,"In September 1954, our favorite breakfast restaurant opened.","Before November 1992, our favorite breakfast restaurant opened.",Entailment,0.37623762376237624,DATE_MY_full,True,Backward Past
14973,"In December 1904, our favorite breakfast restaurant opened.","Before November 1995, our favorite breakfast restaurant opened.",Entailment,0.900990099009901,DATE_MY_full,True,Backward Past
14974,"In February 1914, our favorite breakfast restaurant opened.","Before September 1991, our favorite breakfast restaurant opened.",Entailment,0.7623762376237624,DATE_MY_full,True,Backward Past
14975,"Before July 1958, our favorite breakfast restaurant opened.","Before June 1993, our favorite breakfast restaurant opened.",Entailment,0.3465346534653465,DATE_MY_full,False,Backward Past
14976,"Before June 1932, our favorite breakfast restaurant opened.","Before October 1931, our favorite breakfast restaurant opened.",Neutral,0.009900990099009901,DATE_MY_full,False,Backward Past
14977,"After July 1909, our favorite breakfast restaurant opened.","Before August 1908, our favorite breakfast restaurant opened.",Contradiction,0.009900990099009901,DATE_MY_full,False,Backward Past
14978,"After October 1980, our favorite breakfast restaurant opened.","Before May 1949, our favorite breakfast restaurant opened.",Contradiction,0.3069306930693069,DATE_MY_full,False,Backward Past
14979,"Before January 1954, our favorite breakfast restaurant opened.","After January 1972, our favorite breakfast restaurant opened.",Contradiction,0.1782178217821782,DATE_MY_full,False,Backward Past
14980,Our favorite breakfast restaurant opened on 21st Nov 1973.,Our favorite breakfast restaurant opened before 10th Oct 1949.,Contradiction,0.2376237623762376,DATE_DMY_abv,True,Forward Past
14981,Our favorite breakfast restaurant opened on 27th Mar 1982.,Our favorite breakfast restaurant opened after 5th May 1974.,Entailment,0.07920792079207921,DATE_DMY_abv,True,Forward Past
14982,Our favorite breakfast restaurant opened on 27th Oct 1961.,Our favorite breakfast restaurant opened before 21st Jan 1936.,Contradiction,0.24752475247524752,DATE_DMY_abv,True,Forward Past
14983,Our favorite breakfast restaurant opened on 9th Jan 1927.,Our favorite breakfast restaurant opened before 11th Dec 1945.,Entailment,0.1782178217821782,DATE_DMY_abv,True,Forward Past
14984,Our favorite breakfast restaurant opened on 15th Jan 1921.,Our favorite breakfast restaurant opened after 5th Feb 1930.,Contradiction,0.0891089108910891,DATE_DMY_abv,True,Forward Past
14985,Our favorite breakfast restaurant opened before 26th Jan 1914.,Our favorite breakfast restaurant opened before 12th Feb 1973.,Entailment,0.5841584158415841,DATE_DMY_abv,False,Forward Past
14986,Our favorite breakfast restaurant opened before 20th Jul 1951.,Our favorite breakfast restaurant opened before 21st Nov 1914.,Neutral,0.36633663366336633,DATE_DMY_abv,False,Forward Past
14987,Our favorite breakfast restaurant opened before 12th May 1922.,Our favorite breakfast restaurant opened after 9th May 1951.,Contradiction,0.2871287128712871,DATE_DMY_abv,False,Forward Past
14988,Our favorite breakfast restaurant opened after 15th Mar 1940.,Our favorite breakfast restaurant opened after 21st Sep 1982.,Neutral,0.4158415841584158,DATE_DMY_abv,False,Forward Past
14989,Our favorite breakfast restaurant opened before 17th May 1936.,Our favorite breakfast restaurant opened after 11th Mar 1969.,Contradiction,0.32673267326732675,DATE_DMY_abv,False,Forward Past
14990,"On 8th Oct 1940, our favorite breakfast restaurant opened.","After 10th Mar 1937, our favorite breakfast restaurant opened.",Entailment,0.0297029702970297,DATE_DMY_abv,True,Backward Past
14991,"On 16th Oct 1924, our favorite breakfast restaurant opened.","Before 4th Aug 1906, our favorite breakfast restaurant opened.",Contradiction,0.1782178217821782,DATE_DMY_abv,True,Backward Past
14992,"On 20th Dec 1961, our favorite breakfast restaurant opened.","After 18th Jul 1994, our favorite breakfast restaurant opened.",Contradiction,0.32673267326732675,DATE_DMY_abv,True,Backward Past
14993,"On 25th Nov 1964, our favorite breakfast restaurant opened.","Before 1st Feb 1927, our favorite breakfast restaurant opened.",Contradiction,0.36633663366336633,DATE_DMY_abv,True,Backward Past
14994,"On 3rd Oct 1924, our favorite breakfast restaurant opened.","After 16th Apr 1941, our favorite breakfast restaurant opened.",Contradiction,0.16831683168316833,DATE_DMY_abv,True,Backward Past
14995,"After 9th Nov 1923, our favorite breakfast restaurant opened.","Before 15th Dec 1904, our favorite breakfast restaurant opened.",Contradiction,0.18811881188118812,DATE_DMY_abv,False,Backward Past
14996,"After 4th Jan 1918, our favorite breakfast restaurant opened.","Before 4th Aug 1930, our favorite breakfast restaurant opened.",Neutral,0.1188118811881188,DATE_DMY_abv,False,Backward Past
14997,"Before 7th Feb 1932, our favorite breakfast restaurant opened.","Before 6th Feb 1922, our favorite breakfast restaurant opened.",Neutral,0.09900990099009901,DATE_DMY_abv,False,Backward Past
14998,"After 24th Mar 1919, our favorite breakfast restaurant opened.","Before 20th Oct 1915, our favorite breakfast restaurant opened.",Contradiction,0.039603960396039604,DATE_DMY_abv,False,Backward Past
14999,"Before 18th Oct 1928, our favorite breakfast restaurant opened.","Before 7th Jun 1940, our favorite breakfast restaurant opened.",Entailment,0.1188118811881188,DATE_DMY_abv,False,Backward Past
15000,Our favorite breakfast restaurant opened in Nov 1957.,Our favorite breakfast restaurant opened before Apr 1975.,Entailment,0.1782178217821782,DATE_MY_abv,True,Forward Past
15001,Our favorite breakfast restaurant opened in Dec 1931.,Our favorite breakfast restaurant opened after May 1956.,Contradiction,0.24752475247524752,DATE_MY_abv,True,Forward Past
15002,Our favorite breakfast restaurant opened in Nov 1995.,Our favorite breakfast restaurant opened before Feb 1956.,Contradiction,0.38613861386138615,DATE_MY_abv,True,Forward Past
15003,Our favorite breakfast restaurant opened in Aug 1924.,Our favorite breakfast restaurant opened before Feb 1990.,Entailment,0.6534653465346535,DATE_MY_abv,True,Forward Past
15004,Our favorite breakfast restaurant opened in Sep 1970.,Our favorite breakfast restaurant opened before Aug 1962.,Contradiction,0.07920792079207921,DATE_MY_abv,True,Forward Past
15005,Our favorite breakfast restaurant opened before Sep 1929.,Our favorite breakfast restaurant opened after Oct 1988.,Contradiction,0.5841584158415841,DATE_MY_abv,False,Forward Past
15006,Our favorite breakfast restaurant opened before May 1951.,Our favorite breakfast restaurant opened after Apr 1943.,Neutral,0.07920792079207921,DATE_MY_abv,False,Forward Past
15007,Our favorite breakfast restaurant opened before Feb 1914.,Our favorite breakfast restaurant opened before Oct 1970.,Entailment,0.5544554455445545,DATE_MY_abv,False,Forward Past
15008,Our favorite breakfast restaurant opened after Nov 1902.,Our favorite breakfast restaurant opened before Aug 1906.,Neutral,0.039603960396039604,DATE_MY_abv,False,Forward Past
15009,Our favorite breakfast restaurant opened before Mar 1920.,Our favorite breakfast restaurant opened before Jan 1938.,Entailment,0.1782178217821782,DATE_MY_abv,False,Forward Past
15010,"In Dec 1968, our favorite breakfast restaurant opened.","Before May 1964, our favorite breakfast restaurant opened.",Contradiction,0.039603960396039604,DATE_MY_abv,True,Backward Past
15011,"In Mar 1994, our favorite breakfast restaurant opened.","After Sep 1935, our favorite breakfast restaurant opened.",Entailment,0.5841584158415841,DATE_MY_abv,True,Backward Past
15012,"In May 1936, our favorite breakfast restaurant opened.","After Jan 1918, our favorite breakfast restaurant opened.",Entailment,0.1782178217821782,DATE_MY_abv,True,Backward Past
15013,"In Jul 1959, our favorite breakfast restaurant opened.","After Jun 1972, our favorite breakfast restaurant opened.",Contradiction,0.12871287128712872,DATE_MY_abv,True,Backward Past
15014,"In Apr 1971, our favorite breakfast restaurant opened.","After Apr 1948, our favorite breakfast restaurant opened.",Entailment,0.22772277227722773,DATE_MY_abv,True,Backward Past
15015,"Before Jul 1930, our favorite breakfast restaurant opened.","After Jul 1993, our favorite breakfast restaurant opened.",Contradiction,0.6237623762376238,DATE_MY_abv,False,Backward Past
15016,"Before Mar 1985, our favorite breakfast restaurant opened.","Before Mar 1972, our favorite breakfast restaurant opened.",Neutral,0.12871287128712872,DATE_MY_abv,False,Backward Past
15017,"After Oct 1962, our favorite breakfast restaurant opened.","Before Sep 1969, our favorite breakfast restaurant opened.",Neutral,0.06930693069306931,DATE_MY_abv,False,Backward Past
15018,"Before Sep 1925, our favorite breakfast restaurant opened.","After Jan 1930, our favorite breakfast restaurant opened.",Contradiction,0.04950495049504951,DATE_MY_abv,False,Backward Past
15019,"Before Mar 1962, our favorite breakfast restaurant opened.","After Nov 1975, our favorite breakfast restaurant opened.",Contradiction,0.12871287128712872,DATE_MY_abv,False,Backward Past
15020,Our favorite breakfast restaurant opened on 25th February 1983.,Our favorite breakfast restaurant opened after 16th Aug 1996.,Contradiction,0.12871287128712872,DATE_DMY_both,True,Forward Past
15021,Our favorite breakfast restaurant opened on 25th June 1919.,Our favorite breakfast restaurant opened after 3rd May 1920.,Contradiction,0.009900990099009901,DATE_DMY_both,True,Forward Past
15022,Our favorite breakfast restaurant opened on 3rd Feb 1908.,Our favorite breakfast restaurant opened before 2nd July 1975.,Entailment,0.6633663366336634,DATE_DMY_both,True,Forward Past
15023,Our favorite breakfast restaurant opened on 22nd Aug 1988.,Our favorite breakfast restaurant opened after 11th September 1907.,Entailment,0.801980198019802,DATE_DMY_both,True,Forward Past
15024,Our favorite breakfast restaurant opened on 26th Mar 2000.,Our favorite breakfast restaurant opened after 3rd May 1964.,Entailment,0.3564356435643564,DATE_DMY_both,True,Forward Past
15025,Our favorite breakfast restaurant opened before 15th Jul 1923.,Our favorite breakfast restaurant opened before 17th September 1981.,Entailment,0.5742574257425742,DATE_DMY_both,False,Forward Past
15026,Our favorite breakfast restaurant opened after 13th January 1937.,Our favorite breakfast restaurant opened before 27th Nov 1952.,Neutral,0.1485148514851485,DATE_DMY_both,False,Forward Past
15027,Our favorite breakfast restaurant opened after 3rd Nov 1907.,Our favorite breakfast restaurant opened after 3rd April 1945.,Neutral,0.37623762376237624,DATE_DMY_both,False,Forward Past
15028,Our favorite breakfast restaurant opened before 6th May 1977.,Our favorite breakfast restaurant opened after 16th August 1917.,Neutral,0.594059405940594,DATE_DMY_both,False,Forward Past
15029,Our favorite breakfast restaurant opened before 19th February 1914.,Our favorite breakfast restaurant opened before 7th Feb 1944.,Entailment,0.297029702970297,DATE_DMY_both,False,Forward Past
15030,"On 2nd March 1928, our favorite breakfast restaurant opened.","After 15th Mar 1942, our favorite breakfast restaurant opened.",Contradiction,0.13861386138613863,DATE_DMY_both,True,Backward Past
15031,"On 27th July 1942, our favorite breakfast restaurant opened.","Before 19th Mar 1949, our favorite breakfast restaurant opened.",Entailment,0.06930693069306931,DATE_DMY_both,True,Backward Past
15032,"On 2nd Jul 1964, our favorite breakfast restaurant opened.","Before 2nd February 1982, our favorite breakfast restaurant opened.",Entailment,0.1782178217821782,DATE_DMY_both,True,Backward Past
15033,"On 26th April 1958, our favorite breakfast restaurant opened.","After 24th Apr 1920, our favorite breakfast restaurant opened.",Entailment,0.37623762376237624,DATE_DMY_both,True,Backward Past
15034,"On 2nd Nov 1906, our favorite breakfast restaurant opened.","Before 20th May 1926, our favorite breakfast restaurant opened.",Entailment,0.19801980198019803,DATE_DMY_both,True,Backward Past
15035,"After 28th March 1907, our favorite breakfast restaurant opened.","After 17th Mar 1905, our favorite breakfast restaurant opened.",Entailment,0.019801980198019802,DATE_DMY_both,False,Backward Past
15036,"Before 22nd March 1918, our favorite breakfast restaurant opened.","Before 13th Mar 1952, our favorite breakfast restaurant opened.",Entailment,0.33663366336633666,DATE_DMY_both,False,Backward Past
15037,"After 4th November 1988, our favorite breakfast restaurant opened.","After 7th Sep 1960, our favorite breakfast restaurant opened.",Entailment,0.27722772277227725,DATE_DMY_both,False,Backward Past
15038,"After 5th May 1997, our favorite breakfast restaurant opened.","After 4th August 1912, our favorite breakfast restaurant opened.",Entailment,0.8415841584158416,DATE_DMY_both,False,Backward Past
15039,"Before 17th July 1943, our favorite breakfast restaurant opened.","After 1st Mar 1975, our favorite breakfast restaurant opened.",Contradiction,0.31683168316831684,DATE_DMY_both,False,Backward Past
15040,Our favorite breakfast restaurant opened in February 1984.,Our favorite breakfast restaurant opened before Nov 1975.,Contradiction,0.0891089108910891,DATE_MY_both,True,Forward Past
15041,Our favorite breakfast restaurant opened in April 1924.,Our favorite breakfast restaurant opened after Sep 1998.,Contradiction,0.7326732673267327,DATE_MY_both,True,Forward Past
15042,Our favorite breakfast restaurant opened in Apr 1948.,Our favorite breakfast restaurant opened before September 1949.,Entailment,0.009900990099009901,DATE_MY_both,True,Forward Past
15043,Our favorite breakfast restaurant opened in June 1918.,Our favorite breakfast restaurant opened before May 1964.,Entailment,0.45544554455445546,DATE_MY_both,True,Forward Past
15044,Our favorite breakfast restaurant opened in Apr 1901.,Our favorite breakfast restaurant opened after December 1966.,Contradiction,0.6435643564356436,DATE_MY_both,True,Forward Past
15045,Our favorite breakfast restaurant opened after September 1935.,Our favorite breakfast restaurant opened before Mar 1909.,Contradiction,0.25742574257425743,DATE_MY_both,False,Forward Past
15046,Our favorite breakfast restaurant opened before March 1972.,Our favorite breakfast restaurant opened after Apr 1952.,Neutral,0.19801980198019803,DATE_MY_both,False,Forward Past
15047,Our favorite breakfast restaurant opened after June 1924.,Our favorite breakfast restaurant opened after Apr 1972.,Neutral,0.4752475247524752,DATE_MY_both,False,Forward Past
15048,Our favorite breakfast restaurant opened after Feb 1976.,Our favorite breakfast restaurant opened after May 1915.,Entailment,0.6039603960396039,DATE_MY_both,False,Forward Past
15049,Our favorite breakfast restaurant opened after Dec 1956.,Our favorite breakfast restaurant opened after April 1947.,Entailment,0.0891089108910891,DATE_MY_both,False,Forward Past
15050,"In Dec 1969, our favorite breakfast restaurant opened.","After April 1956, our favorite breakfast restaurant opened.",Entailment,0.12871287128712872,DATE_MY_both,True,Backward Past
15051,"In Mar 1960, our favorite breakfast restaurant opened.","After September 1909, our favorite breakfast restaurant opened.",Entailment,0.504950495049505,DATE_MY_both,True,Backward Past
15052,"In January 1967, our favorite breakfast restaurant opened.","After Oct 1952, our favorite breakfast restaurant opened.",Entailment,0.1485148514851485,DATE_MY_both,True,Backward Past
15053,"In April 1961, our favorite breakfast restaurant opened.","After Oct 1917, our favorite breakfast restaurant opened.",Entailment,0.43564356435643564,DATE_MY_both,True,Backward Past
15054,"In September 1951, our favorite breakfast restaurant opened.","Before Jun 1981, our favorite breakfast restaurant opened.",Entailment,0.297029702970297,DATE_MY_both,True,Backward Past
15055,"After April 1963, our favorite breakfast restaurant opened.","After Jan 1987, our favorite breakfast restaurant opened.",Neutral,0.2376237623762376,DATE_MY_both,False,Backward Past
15056,"After June 1912, our favorite breakfast restaurant opened.","After Oct 1989, our favorite breakfast restaurant opened.",Neutral,0.7623762376237624,DATE_MY_both,False,Backward Past
15057,"Before July 1993, our favorite breakfast restaurant opened.","After Jun 1923, our favorite breakfast restaurant opened.",Neutral,0.693069306930693,DATE_MY_both,False,Backward Past
15058,"Before April 1901, our favorite breakfast restaurant opened.","After Sep 1979, our favorite breakfast restaurant opened.",Contradiction,0.7722772277227723,DATE_MY_both,False,Backward Past
15059,"Before May 1992, our favorite breakfast restaurant opened.","Before Sep 1954, our favorite breakfast restaurant opened.",Neutral,0.37623762376237624,DATE_MY_both,False,Backward Past
15060,The park was open on 6th May 1909.,The park was open after 1st November 1902.,Entailment,0.06930693069306931,DATE_DMY_full,True,Forward Past
15061,The park was open on 24th January 1901.,The park was open before 22nd August 1974.,Entailment,0.7227722772277227,DATE_DMY_full,True,Forward Past
15062,The park was open on 6th January 1937.,The park was open after 9th April 1964.,Contradiction,0.26732673267326734,DATE_DMY_full,True,Forward Past
15063,The park was open on 9th June 1993.,The park was open before 7th June 1908.,Contradiction,0.8415841584158416,DATE_DMY_full,True,Forward Past
15064,The park was open on 12th April 1976.,The park was open before 5th June 1950.,Contradiction,0.25742574257425743,DATE_DMY_full,True,Forward Past
15065,The park was open before 16th December 1921.,The park was open before 23rd October 1917.,Neutral,0.039603960396039604,DATE_DMY_full,False,Forward Past
15066,The park was open after 3rd October 1916.,The park was open after 4th June 1966.,Neutral,0.49504950495049505,DATE_DMY_full,False,Forward Past
15067,The park was open before 13th May 1997.,The park was open before 8th April 1939.,Neutral,0.5742574257425742,DATE_DMY_full,False,Forward Past
15068,The park was open after 19th March 1991.,The park was open after 23rd February 1923.,Entailment,0.6732673267326733,DATE_DMY_full,False,Forward Past
15069,The park was open before 20th September 1925.,The park was open after 9th November 1999.,Contradiction,0.7326732673267327,DATE_DMY_full,False,Forward Past
15070,"On 27th June 2000, the park was open.","Before 28th August 1975, the park was open.",Contradiction,0.24752475247524752,DATE_DMY_full,True,Backward Past
15071,"On 20th April 1953, the park was open.","After 24th October 1911, the park was open.",Entailment,0.4158415841584158,DATE_DMY_full,True,Backward Past
15072,"On 4th August 1967, the park was open.","After 10th January 1940, the park was open.",Entailment,0.26732673267326734,DATE_DMY_full,True,Backward Past
15073,"On 15th October 1984, the park was open.","After 15th October 1957, the park was open.",Entailment,0.26732673267326734,DATE_DMY_full,True,Backward Past
15074,"On 13th August 1957, the park was open.","Before 12th March 1914, the park was open.",Contradiction,0.42574257425742573,DATE_DMY_full,True,Backward Past
15075,"Before 14th February 1956, the park was open.","Before 5th August 1927, the park was open.",Neutral,0.2871287128712871,DATE_DMY_full,False,Backward Past
15076,"Before 19th June 1953, the park was open.","After 14th August 1972, the park was open.",Contradiction,0.18811881188118812,DATE_DMY_full,False,Backward Past
15077,"After 25th December 1932, the park was open.","Before 24th July 1979, the park was open.",Neutral,0.46534653465346537,DATE_DMY_full,False,Backward Past
15078,"Before 10th May 1957, the park was open.","After 7th October 1919, the park was open.",Neutral,0.37623762376237624,DATE_DMY_full,False,Backward Past
15079,"After 17th May 1950, the park was open.","After 2nd February 1927, the park was open.",Entailment,0.22772277227722773,DATE_DMY_full,False,Backward Past
15080,The park was open in December 1937.,The park was open before November 1978.,Entailment,0.40594059405940597,DATE_MY_full,True,Forward Past
15081,The park was open in May 1963.,The park was open before November 1971.,Entailment,0.07920792079207921,DATE_MY_full,True,Forward Past
15082,The park was open in July 1943.,The park was open before July 1990.,Entailment,0.46534653465346537,DATE_MY_full,True,Forward Past
15083,The park was open in April 1966.,The park was open after October 2000.,Contradiction,0.33663366336633666,DATE_MY_full,True,Forward Past
15084,The park was open in June 1976.,The park was open after December 1935.,Entailment,0.40594059405940597,DATE_MY_full,True,Forward Past
15085,The park was open before December 1970.,The park was open after September 1947.,Neutral,0.22772277227722773,DATE_MY_full,False,Forward Past
15086,The park was open before April 1992.,The park was open before March 1907.,Neutral,0.8415841584158416,DATE_MY_full,False,Forward Past
15087,The park was open before November 1919.,The park was open before February 1906.,Neutral,0.12871287128712872,DATE_MY_full,False,Forward Past
15088,The park was open after October 1912.,The park was open before September 1904.,Contradiction,0.07920792079207921,DATE_MY_full,False,Forward Past
15089,The park was open after July 1936.,The park was open after August 1940.,Neutral,0.039603960396039604,DATE_MY_full,False,Forward Past
15090,"In November 1918, the park was open.","After July 1981, the park was open.",Contradiction,0.6237623762376238,DATE_MY_full,True,Backward Past
15091,"In November 1901, the park was open.","After May 1958, the park was open.",Contradiction,0.5643564356435643,DATE_MY_full,True,Backward Past
15092,"In November 1983, the park was open.","Before August 1972, the park was open.",Contradiction,0.10891089108910891,DATE_MY_full,True,Backward Past
15093,"In March 1938, the park was open.","After March 1977, the park was open.",Contradiction,0.38613861386138615,DATE_MY_full,True,Backward Past
15094,"In February 1977, the park was open.","After June 1962, the park was open.",Entailment,0.1485148514851485,DATE_MY_full,True,Backward Past
15095,"After January 1948, the park was open.","After December 1937, the park was open.",Entailment,0.10891089108910891,DATE_MY_full,False,Backward Past
15096,"Before March 1959, the park was open.","After September 1952, the park was open.",Neutral,0.06930693069306931,DATE_MY_full,False,Backward Past
15097,"Before October 1932, the park was open.","After August 1925, the park was open.",Neutral,0.06930693069306931,DATE_MY_full,False,Backward Past
15098,"After January 1958, the park was open.","After July 1992, the park was open.",Neutral,0.33663366336633666,DATE_MY_full,False,Backward Past
15099,"After September 1949, the park was open.","Before August 1952, the park was open.",Neutral,0.0297029702970297,DATE_MY_full,False,Backward Past
15100,The park was open on 7th Sep 1995.,The park was open after 17th May 1941.,Entailment,0.5346534653465347,DATE_DMY_abv,True,Forward Past
15101,The park was open on 28th Jun 1969.,The park was open after 11th Nov 1999.,Contradiction,0.297029702970297,DATE_DMY_abv,True,Forward Past
15102,The park was open on 4th Aug 1950.,The park was open before 13th Jun 1951.,Entailment,0.009900990099009901,DATE_DMY_abv,True,Forward Past
15103,The park was open on 26th Oct 1965.,The park was open after 3rd Sep 1923.,Entailment,0.4158415841584158,DATE_DMY_abv,True,Forward Past
15104,The park was open on 28th Mar 1904.,The park was open before 13th Sep 1964.,Entailment,0.594059405940594,DATE_DMY_abv,True,Forward Past
15105,The park was open after 20th Jun 1923.,The park was open before 20th Nov 1920.,Contradiction,0.0297029702970297,DATE_DMY_abv,False,Forward Past
15106,The park was open before 10th Nov 1957.,The park was open after 5th Jun 1964.,Contradiction,0.06930693069306931,DATE_DMY_abv,False,Forward Past
15107,The park was open before 19th Nov 1932.,The park was open after 12th Oct 1923.,Neutral,0.0891089108910891,DATE_DMY_abv,False,Forward Past
15108,The park was open before 11th Nov 1949.,The park was open after 4th Dec 1955.,Contradiction,0.0594059405940594,DATE_DMY_abv,False,Forward Past
15109,The park was open after 6th Aug 1908.,The park was open after 1st Oct 1950.,Neutral,0.4158415841584158,DATE_DMY_abv,False,Forward Past
