,Premise,Hypothesis,Label,Type,Dur Type,Next Cycle,Temp Type
32,Jeremy will be doing an internship from Mar to May.,Jeremy will be doing an internship for less than 2 months.,Contradiction,MULTI_month,LESS_GOLD,False,Near
33,Jeremy will be doing an internship from Mar to May.,Jeremy will be doing an internship for less than 3 months.,Entailment,MULTI_month,LESS_GOLD+1,False,Near
34,Jeremy will be doing an internship from Mar to May.,Jeremy will be doing an internship for less than 20 months.,Entailment,MULTI_month,LESS_GOLD*10,False,Near
35,Jeremy will be doing an internship from Mar to May.,Jeremy will be doing an internship for less than 1 month.,Contradiction,MULTI_month,LESS_GOLD-1,False,Near
36,The spring quarter lasts from Feb to October.,The spring quarter lasts for 8 months.,Entailment,MULTI_month,EQUAL_GOLD,False,Near
37,The spring quarter lasts from Feb to October.,The spring quarter lasts for 9 months.,Contradiction,MULTI_month,EQUAL_GOLD+1,False,Near
38,The spring quarter lasts from Feb to October.,The spring quarter lasts for 80 months.,Contradiction,MULTI_month,EQUAL_GOLD*10,False,Near
39,The spring quarter lasts from Feb to October.,The spring quarter lasts for 7 months.,Contradiction,MULTI_month,EQUAL_GOLD-1,False,Near
40,The spring quarter lasts from Feb to October.,The spring quarter lasts for more than 8 months.,Contradiction,MULTI_month,MORE_GOLD,False,Near
41,The spring quarter lasts from Feb to October.,The spring quarter lasts for more than 9 months.,Contradiction,MULTI_month,MORE_GOLD+1,False,Near
42,The spring quarter lasts from Feb to October.,The spring quarter lasts for more than 80 months.,Contradiction,MULTI_month,MORE_GOLD*10,False,Near
43,The spring quarter lasts from Feb to October.,The spring quarter lasts for more than 7 months.,Entailment,MULTI_month,MORE_GOLD-1,False,Near
44,The spring quarter lasts from Feb to October.,The spring quarter lasts for less than 8 months.,Contradiction,MULTI_month,LESS_GOLD,False,Near
45,The spring quarter lasts from Feb to October.,The spring quarter lasts for less than 9 months.,Entailment,MULTI_month,LESS_GOLD+1,False,Near
46,The spring quarter lasts from Feb to October.,The spring quarter lasts for less than 80 months.,Entailment,MULTI_month,LESS_GOLD*10,False,Near
47,The spring quarter lasts from Feb to October.,The spring quarter lasts for less than 7 months.,Contradiction,MULTI_month,LESS_GOLD-1,False,Near
48,I worked on my PhD application from August to Oct.,I worked on my PhD application for 2 months.,Entailment,MULTI_month,EQUAL_GOLD,False,Near
49,I worked on my PhD application from August to Oct.,I worked on my PhD application for 3 months.,Contradiction,MULTI_month,EQUAL_GOLD+1,False,Near
50,I worked on my PhD application from August to Oct.,I worked on my PhD application for 20 months.,Contradiction,MULTI_month,EQUAL_GOLD*10,False,Near
51,I worked on my PhD application from August to Oct.,I worked on my PhD application for 1 month.,Contradiction,MULTI_month,EQUAL_GOLD-1,False,Near
52,I worked on my PhD application from August to Oct.,I worked on my PhD application for more than 2 months.,Contradiction,MULTI_month,MORE_GOLD,False,Near
53,I worked on my PhD application from August to Oct.,I worked on my PhD application for more than 3 months.,Contradiction,MULTI_month,MORE_GOLD+1,False,Near
54,I worked on my PhD application from August to Oct.,I worked on my PhD application for more than 20 months.,Contradiction,MULTI_month,MORE_GOLD*10,False,Near
55,I worked on my PhD application from August to Oct.,I worked on my PhD application for more than 1 month.,Entailment,MULTI_month,MORE_GOLD-1,False,Near
56,I worked on my PhD application from August to Oct.,I worked on my PhD application for less than 2 months.,Contradiction,MULTI_month,LESS_GOLD,False,Near
57,I worked on my PhD application from August to Oct.,I worked on my PhD application for less than 3 months.,Entailment,MULTI_month,LESS_GOLD+1,False,Near
58,I worked on my PhD application from August to Oct.,I worked on my PhD application for less than 20 months.,Entailment,MULTI_month,LESS_GOLD*10,False,Near
59,I worked on my PhD application from August to Oct.,I worked on my PhD application for less than 1 month.,Contradiction,MULTI_month,LESS_GOLD-1,False,Near
0,The war began in December 1942 and ended in June 2000.,The war lasted for 690 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Spread
1,The war began in December 1942 and ended in June 2000.,The war lasted for 691 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Spread
2,The war began in December 1942 and ended in June 2000.,The war lasted for 6900 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Spread
3,The war began in December 1942 and ended in June 2000.,The war lasted for 689 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Spread
4,The war began in December 1942 and ended in June 2000.,The war lasted for more than 690 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Spread
5,The war began in December 1942 and ended in June 2000.,The war lasted for more than 691 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Spread
6,The war began in December 1942 and ended in June 2000.,The war lasted for more than 6900 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Spread
7,The war began in December 1942 and ended in June 2000.,The war lasted for more than 689 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Spread
8,The war began in December 1942 and ended in June 2000.,The war lasted for less than 690 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Spread
9,The war began in December 1942 and ended in June 2000.,The war lasted for less than 691 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Spread
10,The war began in December 1942 and ended in June 2000.,The war lasted for less than 6900 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Spread
11,The war began in December 1942 and ended in June 2000.,The war lasted for less than 689 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Spread
12,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for 38 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Spread
13,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for 39 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Spread
14,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for 380 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Spread
15,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for 37 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Spread
16,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for more than 38 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Spread
17,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for more than 39 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Spread
18,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for more than 380 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Spread
19,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for more than 37 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Spread
20,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for less than 38 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Spread
21,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for less than 39 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Spread
22,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for less than 380 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Spread
23,My grandfather was born in June 1944 and died in August 1947.,My grandfather lived for less than 37 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Spread
24,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for 487 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Spread
25,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for 488 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Spread
26,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for 4870 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Spread
27,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for 486 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Spread
28,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for more than 487 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Spread
29,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for more than 488 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Spread
30,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for more than 4870 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Spread
31,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for more than 486 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Spread
32,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for less than 487 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Spread
33,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for less than 488 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Spread
34,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for less than 4870 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Spread
35,The country became a dictatorship in June 1956 which ended in January 1997.,The country was under a dictatorship for less than 486 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Spread
36,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for 9 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Spread
37,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for 10 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Spread
38,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for 90 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Spread
39,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for 8 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Spread
40,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for more than 9 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Spread
41,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for more than 10 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Spread
42,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for more than 90 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Spread
43,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for more than 8 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Spread
44,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for less than 9 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Spread
45,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for less than 10 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Spread
46,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for less than 90 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Spread
47,The pandemic began in May 1990 and ended in February 1991.,The pandemic lasted for less than 8 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Spread
48,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for 90 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Spread
49,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for 91 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Spread
50,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for 900 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Spread
51,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for 89 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Spread
52,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for more than 90 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Spread
53,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for more than 91 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Spread
54,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for more than 900 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Spread
55,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for more than 89 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Spread
56,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for less than 90 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Spread
57,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for less than 91 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Spread
58,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for less than 900 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Spread
59,She became the president of our country in November 1914 and stayed until May 1922.,She was the president of our country for less than 89 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Spread
0,The war lasted from April 1938 to May 1999.,The war lasted for 733 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Near
1,The war lasted from April 1938 to May 1999.,The war lasted for 734 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Near
2,The war lasted from April 1938 to May 1999.,The war lasted for 7330 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Near
3,The war lasted from April 1938 to May 1999.,The war lasted for 732 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Near
4,The war lasted from April 1938 to May 1999.,The war lasted for more than 733 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Near
5,The war lasted from April 1938 to May 1999.,The war lasted for more than 734 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Near
6,The war lasted from April 1938 to May 1999.,The war lasted for more than 7330 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Near
7,The war lasted from April 1938 to May 1999.,The war lasted for more than 732 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Near
8,The war lasted from April 1938 to May 1999.,The war lasted for less than 733 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Near
9,The war lasted from April 1938 to May 1999.,The war lasted for less than 734 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Near
10,The war lasted from April 1938 to May 1999.,The war lasted for less than 7330 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Near
11,The war lasted from April 1938 to May 1999.,The war lasted for less than 732 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Near
12,My grandfather lived from March 1994 to September 1996.,My grandfather lived for 30 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Near
13,My grandfather lived from March 1994 to September 1996.,My grandfather lived for 31 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Near
14,My grandfather lived from March 1994 to September 1996.,My grandfather lived for 300 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Near
15,My grandfather lived from March 1994 to September 1996.,My grandfather lived for 29 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Near
16,My grandfather lived from March 1994 to September 1996.,My grandfather lived for more than 30 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Near
17,My grandfather lived from March 1994 to September 1996.,My grandfather lived for more than 31 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Near
18,My grandfather lived from March 1994 to September 1996.,My grandfather lived for more than 300 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Near
19,My grandfather lived from March 1994 to September 1996.,My grandfather lived for more than 29 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Near
20,My grandfather lived from March 1994 to September 1996.,My grandfather lived for less than 30 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Near
21,My grandfather lived from March 1994 to September 1996.,My grandfather lived for less than 31 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Near
22,My grandfather lived from March 1994 to September 1996.,My grandfather lived for less than 300 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Near
23,My grandfather lived from March 1994 to September 1996.,My grandfather lived for less than 29 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Near
24,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for 753 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Near
25,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for 754 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Near
26,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for 7530 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Near
27,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for 752 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Near
28,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for more than 753 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Near
29,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for more than 754 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Near
30,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for more than 7530 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Near
31,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for more than 752 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Near
32,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for less than 753 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Near
33,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for less than 754 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Near
34,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for less than 7530 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Near
35,The country was under a dictatorship from November 1926 to August 1989.,The country was under a dictatorship for less than 752 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Near
36,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for 754 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Near
37,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for 755 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Near
38,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for 7540 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Near
39,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for 753 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Near
40,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for more than 754 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Near
41,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for more than 755 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Near
42,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for more than 7540 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Near
43,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for more than 753 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Near
44,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for less than 754 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Near
45,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for less than 755 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Near
46,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for less than 7540 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Near
47,The pandemic lasted from July 1900 to May 1963.,The pandemic lasted for less than 753 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Near
48,She was the president of our country from December 1950 to September 1991.,She was the president of our country for 489 months.,Entailment,DATE_M_full,EQUAL_GOLD,False,Near
49,She was the president of our country from December 1950 to September 1991.,She was the president of our country for 490 months.,Contradiction,DATE_M_full,EQUAL_GOLD+1,False,Near
50,She was the president of our country from December 1950 to September 1991.,She was the president of our country for 4890 months.,Contradiction,DATE_M_full,EQUAL_GOLD*10,False,Near
51,She was the president of our country from December 1950 to September 1991.,She was the president of our country for 488 months.,Contradiction,DATE_M_full,EQUAL_GOLD-1,False,Near
52,She was the president of our country from December 1950 to September 1991.,She was the president of our country for more than 489 months.,Contradiction,DATE_M_full,MORE_GOLD,False,Near
53,She was the president of our country from December 1950 to September 1991.,She was the president of our country for more than 490 months.,Contradiction,DATE_M_full,MORE_GOLD+1,False,Near
54,She was the president of our country from December 1950 to September 1991.,She was the president of our country for more than 4890 months.,Contradiction,DATE_M_full,MORE_GOLD*10,False,Near
55,She was the president of our country from December 1950 to September 1991.,She was the president of our country for more than 488 months.,Entailment,DATE_M_full,MORE_GOLD-1,False,Near
56,She was the president of our country from December 1950 to September 1991.,She was the president of our country for less than 489 months.,Contradiction,DATE_M_full,LESS_GOLD,False,Near
57,She was the president of our country from December 1950 to September 1991.,She was the president of our country for less than 490 months.,Entailment,DATE_M_full,LESS_GOLD+1,False,Near
58,She was the president of our country from December 1950 to September 1991.,She was the president of our country for less than 4890 months.,Entailment,DATE_M_full,LESS_GOLD*10,False,Near
59,She was the president of our country from December 1950 to September 1991.,She was the president of our country for less than 488 months.,Contradiction,DATE_M_full,LESS_GOLD-1,False,Near
0,The war began in March 1951 and ended in August 2000.,The war lasted for 49 years 5 months.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Spread
1,The war began in March 1951 and ended in August 2000.,The war lasted for 49 years 6 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Spread
2,The war began in March 1951 and ended in August 2000.,The war lasted for 494 years 2 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Spread
3,The war began in March 1951 and ended in August 2000.,The war lasted for 49 years 4 months.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Spread
4,The war began in March 1951 and ended in August 2000.,The war lasted for more than 49 years 5 months.,Contradiction,DATE_YM_full,MORE_GOLD,False,Spread
5,The war began in March 1951 and ended in August 2000.,The war lasted for more than 49 years 6 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Spread
6,The war began in March 1951 and ended in August 2000.,The war lasted for more than 494 years 2 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Spread
7,The war began in March 1951 and ended in August 2000.,The war lasted for more than 49 years 4 months.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Spread
8,The war began in March 1951 and ended in August 2000.,The war lasted for less than 49 years 5 months.,Contradiction,DATE_YM_full,LESS_GOLD,False,Spread
9,The war began in March 1951 and ended in August 2000.,The war lasted for less than 49 years 6 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Spread
10,The war began in March 1951 and ended in August 2000.,The war lasted for less than 494 years 2 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Spread
11,The war began in March 1951 and ended in August 2000.,The war lasted for less than 49 years 4 months.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Spread
12,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for 51 years 8 months.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Spread
13,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for 51 years 9 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Spread
14,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for 516 years 8 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Spread
15,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for 51 years 7 months.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Spread
16,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for more than 51 years 8 months.,Contradiction,DATE_YM_full,MORE_GOLD,False,Spread
17,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for more than 51 years 9 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Spread
18,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for more than 516 years 8 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Spread
19,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for more than 51 years 7 months.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Spread
20,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for less than 51 years 8 months.,Contradiction,DATE_YM_full,LESS_GOLD,False,Spread
21,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for less than 51 years 9 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Spread
22,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for less than 516 years 8 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Spread
23,My grandfather was born in July 1911 and died in March 1963.,My grandfather lived for less than 51 years 7 months.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Spread
24,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for 39 years 11 months.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Spread
25,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for 40 years.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Spread
26,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for 399 years 2 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Spread
27,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for 39 years 10 months.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Spread
28,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for more than 39 years 11 months.,Contradiction,DATE_YM_full,MORE_GOLD,False,Spread
29,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for more than 40 years.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Spread
30,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for more than 399 years 2 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Spread
31,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for more than 39 years 10 months.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Spread
32,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for less than 39 years 11 months.,Contradiction,DATE_YM_full,LESS_GOLD,False,Spread
33,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for less than 40 years.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Spread
34,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for less than 399 years 2 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Spread
35,The country became a dictatorship in November 1927 which ended in October 1967.,The country was under a dictatorship for less than 39 years 10 months.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Spread
36,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for 56 years 1 month.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Spread
37,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for 56 years 2 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Spread
38,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for 560 years 10 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Spread
39,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for 56 years.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Spread
40,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for more than 56 years 1 month.,Contradiction,DATE_YM_full,MORE_GOLD,False,Spread
41,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for more than 56 years 2 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Spread
42,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for more than 560 years 10 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Spread
43,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for more than 56 years.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Spread
44,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for less than 56 years 1 month.,Contradiction,DATE_YM_full,LESS_GOLD,False,Spread
45,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for less than 56 years 2 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Spread
46,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for less than 560 years 10 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Spread
47,The pandemic began in November 1923 and ended in December 1979.,The pandemic lasted for less than 56 years.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Spread
48,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for 6 years 1 month.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Spread
49,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for 6 years 2 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Spread
